Link_Image,Cand_Name,Cand_Id,Cand_Office,Cand_Office_St,Cand_Office_Dist,Cand_Party_Affiliation,Cand_Incumbent_Challenger_Open_Seat,Total_Receipt,Total_Disbursement,Cash_On_Hand_COP,Debt_Owed_By_Committee,Coverage_End_Date,Cand_Street_1,Cand_Street_2,Cand_City,Cand_State,Cand_Zip,Individual_Itemized_Contribution,Individual_Unitemized_Contribution,Individual_Contribution,Other_Committee_Contribution,Party_Committee_Contribution,Cand_Contribution,Total_Contribution,Transfer_From_Other_Auth_Committee,Cand_Loan,Other_Loan,Total_Loan,Offsets_To_Operating_Expenditure,Offsets_To_Fundraising,Offsets_To_Leagal_Accounting,Other_Receipts,Operating_Expenditure,Exempt_Legal_Accounting_Disbursement,Fundraising_Disbursement,Transfer_To_Other_Auth_Committee,Cand_Loan_Repayment,Other_Loan_Repayment,Total_Loan_Repayment,Individual_Refund,Party_Committee_Refund,Other_Committee_Refund,Total_Contribution_Refund,Other_Disbursements,Net_Contribution,Net_Operating_Expenditure,Cash_On_Hand_BOP,Debt_Owe_To_Committee,Coverage_Start_Date
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2IA01055&tabIndex=1","BLUM, RODNEY","H2IA01055","H","IA","01","REP","INCUMBENT","2814962.02","2774877.78","87651.4","114119","12/31/2018","11361 OAKLAND FARMS ROAD","","DUBUQUE","IA","52003","1031789.55","342491.76","1374281.31","611371.89","0","1246.68","1986899.88","327829.94","500000","0","500000","232.2","0","0","0","2051011.35","0","0","220866.43","500000","0","500000","3000","0","0","3000","0","1983899.88","2050779.15","47567.16","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MT01224&tabIndex=1","MOSS, LYNDA BOURQUE","H8MT01224","H","MT","00","DEM","CHALLENGER","108405.85","108405.85","0","5954.42","06/30/2018","552 HIGHLAND PARK DRIVE","2320 3RD AVENUE NORTH","BILLINGS","MT","59102","68685","20127","88812","0","0","0","88812","0","19497.85","0","19497.85","0","0","0","96","84862.42","0","0","0","23543.43","0","23543.43","0","0","0","0","0","88812","84862.42","0","0","10/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8FL00166&tabIndex=1","NELSON, BILL","S8FL00166","S","FL","00","DEM","INCUMBENT","32397358.29","32412865.69","1730969.24","0","12/31/2018","10339 KENSINGTON SHORE DRIVE #201","","ORLANDO","FL","32827","18266918.38","7223693.66","25490618.04","2505695.19","2000","0","27998316.23","1130542.67","0","0","0","205782.47","0","0","3062706.92","29862875.67","0","0","0","0","0","0","168685.66","0","6500","175185.66","2374804.36","27823130.57","29657088.2","1745453","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8FL00273&tabIndex=1","SCOTT, RICK GOV","S8FL00273","S","FL","00","REP","CHALLENGER","85226716.47","83771112.48","1455603.73","0","12/31/2018","PO BOX 3791","","TALLAHASSEE","FL","32315","15643648.49","2698021.72","18341671.21","981797.67","50","63569753.81","82893274.69","1036189.15","0","0","0","30939.75","0","0","1266309.88","82432076.84","0","0","0","0","0","0","185475.35","0","10000","195475.35","1143559.29","82697798.34","82401136.09","0","0","01/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA18249&tabIndex=1","ORTITAY, JASON A","H8PA18249","H","PA","18","REP","OPEN","1545","1545","0","0","01/07/2018","220 MAPLE RIDGE DRIVE","","CANONSBURG","PA","15317","0","0","0","0","0","1545","1545","0","0","0","0","0","0","0","0","1545","0","0","0","0","0","0","0","0","0","0","0","1545","1545","0","0","10/30/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8SC05257&tabIndex=1","LOUGH, STEPHEN HARRISON","H8SC05257","H","SC","05","DEM","CHALLENGER","15022.36","10187.33","5655.84","613.69","06/30/2018","1809 BROOK DRIVE","","CAMDEN","SC","29020","4000","2025","6025","250","0","5454.38","11729.38","0","3292.98","0","3292.98","0","0","0","0","7508.04","0","0","0","2679.29","0","2679.29","0","0","0","0","0","11729.38","7508.04","820.81","0","01/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA08174&tabIndex=1","WALLACE, HENRY SCOTT","H8PA08174","H","PA","01","DEM","OPEN","14181196.89","13544540.43","636654.18","500000","12/31/2018","POB 1287","","DOYLESTOWN","PA","18901","982611.37","248750.79","1231362.16","166145.85","565.88","22892","1420965.89","25391.39","12734000","0","12734000","785.64","0","0","53.97","13535343.9","0","0","0","0","0","0","7946.53","0","0","7946.53","1250","1413019.36","13534558.26","0","0","01/24/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA22188&tabIndex=1","MERRYMAN, WILLIAM 'BILL'","H8CA22188","H","CA","22","LIB","CHALLENGER","0","0","0","0","","PO BOX 2422","","CLOVIS","CA","93613","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA09081&tabIndex=1","QUICK, LAURA","H8PA09081","H","PA","09","DEM","OPEN","24306.42","23620.75","0","1841.37","12/31/2018","PO BOX 193","","CAMPBELLTOWN","PA","17010","13138.57","1927.85","15066.42","6740","0","1300","23106.42","0","1200","0","1200","0","0","0","0","22745.75","0","0","0","875","0","875","0","0","0","0","0","23106.42","22745.75","0","0","09/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA09151&tabIndex=1","TSARNAS, MIKE","H8CA09151","H","CA","09","OTH","CHALLENGER","0","0","0","0","","PO BOX 1480","","WOODBRIDGE","CA","95258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA10147&tabIndex=1","MEUSER, DANIEL","H8PA10147","H","PA","09","REP","OPEN","2249960.51","2237302.26","12658.25","755000","12/31/2018","573 CARVERTON RD","","WYOMING","PA","186449373","483164.53","30352.52","513517.05","299155.73","5000","26442.38","844115.16","0","1400000","0","1400000","5845","0","0",".35","2140052.26","0","0","0","0","0","0","3050","0","0","3050","94200","841065.16","2134207.26","0","0","08/31/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6RI02284&tabIndex=1","CAIOZZO, SALVATORE","H6RI02284","H","RI","02","REP","CHALLENGER","4960","3525.33","1371","1000","09/30/2018","340A ROBIN HOLLOW RD","","WEST GREENWICH","RI","02817","1540","320","1860","0","0","0","1860","0","3100","0","3100","0","0","0","0","3525.33","0","0","0","0","0","0","0","0","0","0","0","1860","3525.33","885","0","04/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA20094&tabIndex=1","VALADAO, DAVID","H2CA20094","H","CA","21","REP","INCUMBENT","3299331.34","3269585.06","78918.09","5000","12/31/2018","PO BOX 839","","HANDFORD","CA","93232","1092142.28","195301.71","1287443.99","1530216.93","19166","0","2836826.92","416388.52","0","0","0","0","0","0","46115.9","3244232.57","0","0","466.57","0","0","0","19378.62","0","500","19878.62","5007.3","2816948.3","3244232.57","49171.81","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA28113&tabIndex=1","CARDENAS, TONY","H2CA28113","H","CA","29","DEM","INCUMBENT","1521845.68","1483992.48","321679.71","0","12/31/2018","13173 OSBOURNE ST","","PACOIMA","CA","91331","548996.08","62151.59","611147.67","911448.6","27.45","0","1522623.72","0","0","0","0","10421.96","0","0","-11200","1304495.68","0","0","10000","0","0","0","15596.8","0","0","15596.8","153900","1507026.92","1294073.72","283826.51","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA31125&tabIndex=1","AGUILAR, PETE","H2CA31125","H","CA","31","DEM","INCUMBENT","2770194.66","2470466.69","1250500.94","0","12/31/2018","PO BOX 10954","","SAN BERNARDINO","CA","92423","1164988.25","514608.23","1679596.48","1006043.34","195.52","0","2685835.34","2517.66","0","0","0","14984.26","0","0","66857.4","2023741.83","0","0","0","0","0","0","36473.06","0","0","36473.06","410251.8","2649362.28","2008757.57","950772.97","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA08104&tabIndex=1","BROWN, YOLANDA","H8CA08104","H","CA","08","DEM","CHALLENGER","0","0","0","0","09/30/2017","525 E. SEASIDE WAY","SUITE 101-C","LONG BEACH","CA","90802","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","04/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2IL01182&tabIndex=1","TILLMAN, JIMMY LEE","H2IL01182","H","IL","01","REP","CHALLENGER","0","0","0","0","","7420 SOUTH VERNON","","CHICAGO ","IL","60643","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8TN00360&tabIndex=1","TOYOS, ROLANDO","S8TN00360","S","TN","00","REP","OPEN","47512","47512","0","0","06/20/2018","6205 MAPLETON COURT","","BRENTWOOD","TN","37027","21610","6171","27781","0","0","19729","47510","0","0","0","0","0","0","0","1.8","47475","0","0","0","0","0","0","0","0","0","0","37","47510","47475","0","0","10/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TN09431&tabIndex=1","MANTANONA, NICHOLAS BRENT MR.","H6TN09431","H","TN","09","IND","CHALLENGER","3500","3500","0","0","06/30/2017","1830 WALKER AVENUE","","MEMPHIS","TN","38114","3500","0","3500","0","0","0","3500","0","0","0","0","0","0","0","0","3500","0","0","0","0","0","0","0","0","0","0","0","3500","3500","0","0","04/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8NY00199&tabIndex=1","HAHN, PATRICK JOHN","S8NY00199","S","NY","00","REP","CHALLENGER","5000","4559","4441","0","12/31/2017","218 BERNSTEIN BLVD","","CENTER MORICHES","NY","11934","0","0","150","0","0","4850","5000","0","4850","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","10/17/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX02079&tabIndex=1","BABIN, BRIAN","H6TX02079","H","TX","36","REP","INCUMBENT","1183030.9","1000300.37","736915.47","0","12/31/2018","PO BOX 159","","WOODVILLE","TX","75979","586068.68","35509.5","621578.18","557105","0","0","1178683.18","0","0","0","0","4347.72","0","0","0","755500.37","0","0","0","0","0","0","14650","0","5500","20150","224650","1158533.18","751152.65","554184.94","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX08100&tabIndex=1","BRADY, KEVIN","H6TX08100","H","TX","08","REP","INCUMBENT","5275171.36","6020897.99","722637.18","0","12/31/2018","PO BOX 8277","","THE WOODLANDS","TX","773878277","1471750","24089","1495839","3062477.24","0","0","4558316.24","709886.66","0","0","0","6596.45","0","0","372.01","3548195.91","0","0","61653.55","0","0","0","30700","0","24737.5","55437.5","2355611.03","4502878.74","3541599.46","1468363.81","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX12060&tabIndex=1","GRANGER, KAY","H6TX12060","H","TX","12","REP","INCUMBENT","2081275.83","2104526.65","421201","0","12/31/2018","1701 RIVER RUN","STE 308","FORT WORTH","TX","761076547","1230319","40058.33","1270377.33","798003.04","0","0","2068380.37","0","0","0","0","2658.12","0","0","10237.34","1296891.65","0","0","198000","0","0","0","14235","0","2900","17135","592500","2051245.37","1294233.53","444451.82","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX15162&tabIndex=1","GONZALEZ, VICENTE","H6TX15162","H","TX","15","DEM","INCUMBENT","1311616.89","411506.69","1020610.8","500000","12/31/2018","121 NORTH 10TH ST","","MCALLEN","TX","78501","597718.47","11308.83","609027.3","702384.46","30.13","0","1311441.89","0","0","0","0","175","0","0","0","404056.69","0","0","0","0","0","0","1200","0","0","1200","6250","1310241.89","403881.69","120500.6","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8PA00239&tabIndex=1","SACCONE, RICK","S8PA00239","S","PA","00","REP","CHALLENGER","51207","73263","0","0","01/10/2018","404 BOSTON HOLLOW ROAD","","ELIZABETH","PA","15037","31025","16592","47617","3500","90","0","51207","0","0","0","0","0","0","0","0","19564","0","0","41899","11000","0","11000","0","0","0","0","800","51207","19564","0","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8PA00262&tabIndex=1","BARTOS, JEFFREY A","S8PA00262","S","PA","00","REP","CHALLENGER","1312822","1312822","0","0","12/31/2017","239 WINDING WAY","","MERION STATION","PA","19066","712758","9939","722698","10000","0","28353","761051","0","550000","0","550000","0","0","0","1770","401972","0","0","0","550000","0","550000","147350","0","0","147350","213500","613702","401972","0","0","04/12/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IA04148&tabIndex=1","HANSON, CYNDI","H8IA04148","H","IA","04","REP","CHALLENGER","34423","31942","2480","29706","09/30/2018","2720 S LEMON ST","","SIOUX CITY","IA","51106","6089","4905","10995","0","0","1376","12372","0","19900","1963","21863","187","0","0",".22","31594","0","0","0","0","0","0","51","0","0","51","297","12322","31407","0","","11/20/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY12145&tabIndex=1","RABIN, ELIOT MR.","H8NY12145","H","NY","12","REP","CHALLENGER","35701.57","35435.16","296.41","552.92","12/31/2018","401 EAST 81 STREET","","NEW YORK","NY","10028","8581.46","1731.4","10312.86","0","772.22","24358.36","35443.44","0","0","0","0","78.13","0","0","180","32966.88","0","0","0","0","0","0","2000","0","0","2000","468.28","33443.44","32888.75","30","0","06/15/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX19099&tabIndex=1","ARRINGTON, JODEY COOK","H6TX19099","H","TX","19","REP","INCUMBENT","1368767.02","1090282.95","534870.54","0","12/31/2018","3022 21ST ST","","LUBBOCK","TX","79493","816922.47","26546","843468.47","499077.73","0","0","1342546.2","21750.69","0","0","0","3470.13","0","0","1000","614282.95","0","0","0","0","0","0","1000","0","1000","2000","474000","1340546.2","610812.82","256386.47","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AL04060&tabIndex=1","NORRIS, PHILLIP","H8AL04060","H","AL","04","REP","CHALLENGER","100","100","0","0","03/08/2018","6103 KENLEY WAY","","BIRMINGHAM","AL","35242","0","0","0","0","0","100","100","0","0","0","0","0","0","0","0","83.1","0","0","0","0","0","0","0","0","0","0","16.9","100","83.1","0","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MN08043&tabIndex=1","STAUBER, PETE","H8MN08043","H","MN","08","REP","OPEN","1777703.02","1759366.79","18336.23","0","12/31/2018","5078 W ARROWHEAD ROAD","","HERMANTOWN","MN","55811","1019777.41","223787.77","1243565.18","510039.46","0","0","1753604.64","23278.14","0","0","0","820.24","0","0","0","1731816.79","0","0","0","0","0","0","19800","0","7500","27300","250","1726304.64","1730996.55","0","0","07/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX17123&tabIndex=1","STURM, SCOTT 1974","H8TX17123","H","TX","17","DEM","CHALLENGER","95","0","95","0","06/30/2017","328 CARDINAL DRIVE","","NEW BRAUNFELS","TX","78130","0","95","95","0","0","0","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95","0","0","0","04/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX18162&tabIndex=1","PETERKA, JESSICA LEE","H8TX18162","H","TX","18","IND","CHALLENGER","0","2284.76","-2284.76","0","06/30/2017","24042 LESTERGATE DRIVE","","SPRING","TX","77373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2284.76","0","0","0","0","0","0","0","0","0","0","0","0","2284.76","0","0","04/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL27029&tabIndex=1","ROSEN GONZALEZ, KRISTEN","H8FL27029","H","FL","27","DEM","OPEN","427448.57","403885.45","23863.12","0","12/31/2018","4618 ALTON ROAD","","MIAMI BEACH","FL","33140","394212.18","26491.47","420703.65","2000","0","2720","425423.65","0","0","0","0","2024.92","0","0","0","398485.45","0","0","0","0","0","0","5400","0","0","5400","0","420023.65","396460.53","300","0","04/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MN07102&tabIndex=1","SHERMAN, JAYESUN ISRAEL MR.","H8MN07102","H","MN","07","REP","CHALLENGER","5375","259.96","5115.04","0","12/31/2018","736 4TH AVE.","","WINDOM","MN","56101","3920","1455","5375","0","0","0","5375","0","0","0","0","0","0","0","0","259.96","0","0","0","0","0","0","0","0","0","0","0","5375","259.96","0","0","12/28/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MD04213&tabIndex=1","BLACK, THEREASA MARIE","H8MD04213","H","MD","04","DEM","CHALLENGER","5844.02","5844.02","0","0","03/07/2018","411 WARFIELD DR","APT 1019","LANDOVER","MD","20785","0","1796.02","1796.02","0","0","3950","5746.02","0","0","0","0","0","0","0","98","2667.11","0","0","0","0","0","0","3176.91","0","0","3176.91","0","2569.11","2667.11","0","0","04/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX26074&tabIndex=1","BERSHAD, IRA MR.","H8TX26074","H","TX","26","DEM","CHALLENGER","11252.02","11197.48","53.64","0","07/11/2017","5570 FM 423 SUITE 250-1118","","FRISCO","TX","75034","8046.02","3206","11252.02","0","0","0","11252.02","0","0","0","0","0","0","0","0","11197.48","0","0","0","0","0","0","0","0","0","0","0","11252.02","11197.48","0","0","04/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA33048&tabIndex=1","ROYBAL-ALLARD, LUCILLE","H2CA33048","H","CA","40","DEM","INCUMBENT","535190.84","567684.5","40131.14","0","12/31/2018","PO BOX 4577","","DOWNEY","CA","90241","183145","6095.47","189240.47","345800","42.37","0","535082.84","0","0","0","0","108","0","0","0","439015.37","0","0","0","0","0","0","967.13","0","1002","1969.13","126700","533113.71","438907.37","72624.8","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA36439&tabIndex=1","RUIZ, RAUL DR","H2CA36439","H","CA","36","DEM","INCUMBENT","3168050.84","2512376.46","1645990.78","0","12/31/2018","77933 LAS MONTANAS RD","APT 103","PALM DESERT","CA","92211","1499139.81","426816.12","1925955.93","1213124","3333.42","0","3142413.35","17828.55","0","0","0","7808.94","0","0","0","2470388.24","0","0","0","0","0","0","34032.52","2090.5","0","36123.02","5865.2","3106290.33","2462579.3","990316.4","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA37023&tabIndex=1","CALVERT, KENNETH S","H2CA37023","H","CA","42","REP","INCUMBENT","1556405.66","1620855.36","517900.03","2370.5","12/31/2018","PO BOX 78376","","CORONA","CA","92877","827069.87","17297.76","844367.63","704041.39","0","0","1548409.02","0","0","0","0","7996.64","0","0","0","1090905.36","0","0","0","0","0","0","1250","0","0","1250","528700","1547159.02","1082908.72","582349.73","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA39078&tabIndex=1","SANCHEZ, LINDA","H2CA39078","H","CA","38","DEM","INCUMBENT","1732077.29","1415533.77","735140.15","0","12/31/2018","PO BOX 59660","","NORWALK","CA","90652","348862.08","32550.64","381412.72","1328230.05","0","600","1710242.77","0","0","0","0","20190.78","0","0","1643.74","932919.02","0","0","0","0","0","0","4628.75","0","2500","7128.75","475486","1703114.02","912728.24","418596.63","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MI11346&tabIndex=1","GUPTA, SUNEEL","H8MI11346","H","MI","11","DEM","OPEN","1482709.21","1478978.85","3730.36","200000","12/31/2018","1263 BROOKWOOD ST","","BIRMINGHAM","MI","48009","1197940.3","67027.58","1264967.88","8000","0","5400","1278367.88","0","200000","0","200000","4341.33","0","0","0","1225925.85","0","0","0","0","0","0","238878","0","0","238878","14175","1039489.88","1221584.52","0","0","10/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MI13243&tabIndex=1","JONES, BRENDA","H8MI13243","H","MI","13","DEM","OPEN","270417.42","262555.96","7861.46","28381.91","12/31/2018","166 KEELSON","","DETROIT","MI","48215","176370","25961","202331","68000","0","0","270331","0","0","0","0","79.57","0","0","6.85","256555.96","0","0","0","0","0","0","500","0","0","500","5500","269831","256476.39","0","0","01/01/2018"
