"business_id","date","ViolationTypeID","risk_category","description"
272,"20180606",103103,"High Risk","High risk food holding temperature "
272,"20180606",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
272,"20180606",103131,"Moderate Risk","Moderate risk vermin infestation"
272,"20160517",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
272,"20160517",103132,"Moderate Risk","Improper thawing methods "
272,"20160517",103114,"High Risk","High risk vermin infestation"
272,"20160517",103108,"High Risk","Contaminated or adulterated food"
272,"20160517",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
273,"20160920",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
273,"20160920",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
273,"20160920",103139,"Low Risk","Improper food storage"
273,"20160920",103120,"Moderate Risk","Moderate risk food holding temperature "
273,"20160920",103133,"Moderate Risk","Foods not protected from contamination"
273,"20160920",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
273,"20160920",103150,"Low Risk","Improper or defective plumbing"
273,"20160920",103157,"Low Risk","Food safety certificate or food handler card not available"
273,"20171002",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
273,"20171002",103114,"High Risk","High risk vermin infestation"
273,"20171002",103120,"Moderate Risk","Moderate risk food holding temperature "
273,"20171002",103133,"Moderate Risk","Foods not protected from contamination"
273,"20171002",103142,"Low Risk","Unclean nonfood contact surfaces"
273,"20171002",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
273,"20171002",103157,"Low Risk","Food safety certificate or food handler card not available"
273,"20171002",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
273,"20180322",103142,"Low Risk","Unclean nonfood contact surfaces"
273,"20180322",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
273,"20180322",103120,"Moderate Risk","Moderate risk food holding temperature "
273,"20180322",103102,"High Risk","Unclean hands or improper use of gloves"
273,"20180322",103161,"Low Risk","Low risk vermin infestation"
275,"20161031",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
275,"20161031",103150,"Low Risk","Improper or defective plumbing"
275,"20151020",103141,"Low Risk","Improper food labeling or menu misrepresentation"
275,"20151020",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
275,"20180116",103141,"Low Risk","Improper food labeling or menu misrepresentation"
279,"20180606",103133,"Moderate Risk","Foods not protected from contamination"
279,"20180606",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
279,"20170104",103132,"Moderate Risk","Improper thawing methods "
279,"20170104",103161,"Low Risk","Low risk vermin infestation"
279,"20170104",103120,"Moderate Risk","Moderate risk food holding temperature "
279,"20171010",103147,"Low Risk","Inadequate ventilation or lighting"
279,"20171010",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
279,"20171010",103133,"Moderate Risk","Foods not protected from contamination"
279,"20151020",103131,"Moderate Risk","Moderate risk vermin infestation"
279,"20151020",103142,"Low Risk","Unclean nonfood contact surfaces"
279,"20160518",103161,"Low Risk","Low risk vermin infestation"
281,"20160606",103133,"Moderate Risk","Foods not protected from contamination"
281,"20180308",103157,"Low Risk","Food safety certificate or food handler card not available"
283,"20180417",103157,"Low Risk","Food safety certificate or food handler card not available"
283,"20180417",103132,"Moderate Risk","Improper thawing methods "
283,"20180417",103133,"Moderate Risk","Foods not protected from contamination"
283,"20170209",103102,"High Risk","Unclean hands or improper use of gloves"
283,"20170209",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
283,"20170209",103133,"Moderate Risk","Foods not protected from contamination"
283,"20170209",103139,"Low Risk","Improper food storage"
283,"20170209",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
283,"20151001",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
283,"20151001",103133,"Moderate Risk","Foods not protected from contamination"
283,"20151001",103132,"Moderate Risk","Improper thawing methods "
283,"20151001",103131,"Moderate Risk","Moderate risk vermin infestation"
283,"20151001",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
283,"20151001",103103,"High Risk","High risk food holding temperature "
286,"20161102",103145,"Low Risk","Improper storage of equipment utensils or linens"
286,"20161102",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
286,"20161102",103138,"Low Risk","Improper storage use or identification of toxic substances"
286,"20161102",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
286,"20161102",103161,"Low Risk","Low risk vermin infestation"
286,"20161102",103156,"Low Risk","Permit license or inspection report not posted"
286,"20161102",103151,"Low Risk","Inadequate or unsanitary refuse containers or area or no garbage service"
286,"20161102",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
286,"20171107",103151,"Low Risk","Inadequate or unsanitary refuse containers or area or no garbage service"
286,"20171107",103131,"Moderate Risk","Moderate risk vermin infestation"
286,"20171107",103138,"Low Risk","Improper storage use or identification of toxic substances"
286,"20171107",103145,"Low Risk","Improper storage of equipment utensils or linens"
286,"20171107",103109,"High Risk","Unclean or unsanitary food contact surfaces"
286,"20160607",103102,"High Risk","Unclean hands or improper use of gloves"
286,"20160607",103147,"Low Risk","Inadequate ventilation or lighting"
286,"20160607",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
286,"20160607",103142,"Low Risk","Unclean nonfood contact surfaces"
286,"20160607",103103,"High Risk","High risk food holding temperature "
286,"20160607",103133,"Moderate Risk","Foods not protected from contamination"
286,"20160607",103161,"Low Risk","Low risk vermin infestation"
286,"20160607",103150,"Low Risk","Improper or defective plumbing"
290,"20160615",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
290,"20160615",103114,"High Risk","High risk vermin infestation"
290,"20180320",103157,"Low Risk","Food safety certificate or food handler card not available"
298,"20180524",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
298,"20180524",103105,"High Risk","Improper cooling methods"
298,"20180524",103142,"Low Risk","Unclean nonfood contact surfaces"
298,"20180524",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
298,"20161013",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
298,"20161013",103120,"Moderate Risk","Moderate risk food holding temperature "
298,"20161013",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
298,"20161013",103157,"Low Risk","Food safety certificate or food handler card not available"
298,"20171017",103133,"Moderate Risk","Foods not protected from contamination"
298,"20171017",103142,"Low Risk","Unclean nonfood contact surfaces"
298,"20171017",103157,"Low Risk","Food safety certificate or food handler card not available"
298,"20150828",103109,"High Risk","Unclean or unsanitary food contact surfaces"
298,"20150828",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
298,"20150828",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
298,"20150828",103114,"High Risk","High risk vermin infestation"
298,"20160408",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
298,"20160408",103102,"High Risk","Unclean hands or improper use of gloves"
298,"20160408",103120,"Moderate Risk","Moderate risk food holding temperature "
299,"20160705",103133,"Moderate Risk","Foods not protected from contamination"
299,"20171116",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
299,"20171116",103139,"Low Risk","Improper food storage"
300,"20160413",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
300,"20160413",103102,"High Risk","Unclean hands or improper use of gloves"
300,"20160413",103108,"High Risk","Contaminated or adulterated food"
300,"20160413",103133,"Moderate Risk","Foods not protected from contamination"
300,"20160413",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
300,"20160413",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
300,"20160413",103120,"Moderate Risk","Moderate risk food holding temperature "
300,"20171208",103156,"Low Risk","Permit license or inspection report not posted"
300,"20171208",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
300,"20171208",103143,"Low Risk","Inadequate warewashing facilities or equipment"
300,"20171208",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
300,"20171208",103120,"Moderate Risk","Moderate risk food holding temperature "
302,"20160902",103103,"High Risk","High risk food holding temperature "
302,"20160902",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
302,"20160902",103139,"Low Risk","Improper food storage"
302,"20170728",103138,"Low Risk","Improper storage use or identification of toxic substances"
302,"20170728",103142,"Low Risk","Unclean nonfood contact surfaces"
302,"20170728",103131,"Moderate Risk","Moderate risk vermin infestation"
302,"20170728",103120,"Moderate Risk","Moderate risk food holding temperature "
302,"20170728",103109,"High Risk","Unclean or unsanitary food contact surfaces"
302,"20180130",103142,"Low Risk","Unclean nonfood contact surfaces"
302,"20180130",103156,"Low Risk","Permit license or inspection report not posted"
305,"20160518",103103,"High Risk","High risk food holding temperature "
305,"20160518",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
305,"20160518",103150,"Low Risk","Improper or defective plumbing"
305,"20180104",103131,"Moderate Risk","Moderate risk vermin infestation"
305,"20180104",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
305,"20180104",103150,"Low Risk","Improper or defective plumbing"
305,"20180104",103120,"Moderate Risk","Moderate risk food holding temperature "
315,"20161110",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
315,"20161110",103120,"Moderate Risk","Moderate risk food holding temperature "
315,"20170905",103145,"Low Risk","Improper storage of equipment utensils or linens"
315,"20170905",103103,"High Risk","High risk food holding temperature "
315,"20170905",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
315,"20150929",103129,"Moderate Risk","Insufficient hot water or running water"
315,"20150929",103157,"Low Risk","Food safety certificate or food handler card not available"
318,"20180510",103161,"Low Risk","Low risk vermin infestation"
318,"20170602",103161,"Low Risk","Low risk vermin infestation"
318,"20170602",103138,"Low Risk","Improper storage use or identification of toxic substances"
318,"20171116",103161,"Low Risk","Low risk vermin infestation"
318,"20151113",103147,"Low Risk","Inadequate ventilation or lighting"
318,"20151113",103142,"Low Risk","Unclean nonfood contact surfaces"
318,"20151113",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
